time,sea_water_temperature,sea_water_temperature_qc_agg,z
UTC,degree_Celsius,,m
2022-07-31T00:01:00Z,21.4308,1,0.0
2022-07-31T00:05:00Z,21.4579,1,0.0
2022-07-31T00:09:00Z,21.3391,1,0.0
2022-07-31T00:13:00Z,21.4807,1,0.0
2022-07-31T00:17:00Z,21.5209,1,0.0
2022-07-31T00:21:00Z,21.3961,1,0.0
2022-07-31T00:25:00Z,21.4945,1,0.0
2022-07-31T00:29:00Z,21.4441,1,0.0
2022-07-31T00:33:00Z,21.5518,1,0.0
2022-07-31T00:37:00Z,21.5429,1,0.0
2022-07-31T00:41:00Z,21.5721,1,0.0
2022-07-31T00:45:00Z,21.561,1,0.0
2022-07-31T00:49:00Z,21.5268,1,0.0
2022-07-31T00:53:00Z,21.5322,1,0.0
2022-07-31T00:57:00Z,21.5767,1,0.0
2022-07-31T01:01:00Z,21.5293,1,0.0
2022-07-31T01:05:00Z,21.5301,1,0.0
2022-07-31T01:09:00Z,21.4131,1,0.0
2022-07-31T01:13:00Z,21.3601,1,0.0
2022-07-31T01:17:00Z,21.324,1,0.0
2022-07-31T01:21:00Z,21.3043,1,0.0
2022-07-31T01:25:00Z,21.3607,1,0.0
2022-07-31T01:29:00Z,21.4194,1,0.0
2022-07-31T01:33:00Z,21.4233,1,0.0
2022-07-31T01:37:00Z,21.3592,1,0.0
2022-07-31T01:41:00Z,21.3589,1,0.0
2022-07-31T01:45:00Z,21.1593,1,0.0
2022-07-31T01:49:00Z,21.3602,1,0.0
2022-07-31T01:53:00Z,21.2999,1,0.0
2022-07-31T01:57:00Z,21.2305,1,0.0
2022-07-31T02:01:00Z,21.3512,1,0.0
2022-07-31T02:05:00Z,21.241,1,0.0
2022-07-31T02:09:00Z,20.9634,1,0.0
2022-07-31T02:13:00Z,21.0743,1,0.0
2022-07-31T02:17:00Z,20.9388,1,0.0
2022-07-31T02:21:00Z,20.7741,1,0.0
2022-07-31T02:25:00Z,20.8457,1,0.0
2022-07-31T02:29:00Z,20.862,1,0.0
2022-07-31T02:33:00Z,20.747,1,0.0
2022-07-31T02:37:00Z,20.7181,1,0.0
2022-07-31T02:41:00Z,20.7835,1,0.0
2022-07-31T02:45:00Z,20.7554,1,0.0
2022-07-31T02:49:00Z,21.0363,1,0.0
2022-07-31T02:53:00Z,20.9488,1,0.0
2022-07-31T02:57:00Z,21.1678,1,0.0
2022-07-31T03:01:00Z,21.1746,1,0.0
2022-07-31T03:05:00Z,21.0584,1,0.0
2022-07-31T03:09:00Z,20.981,1,0.0
2022-07-31T03:13:00Z,20.9873,1,0.0
2022-07-31T03:17:00Z,20.9893,1,0.0
2022-07-31T03:21:00Z,20.9232,1,0.0
2022-07-31T03:25:00Z,20.9245,1,0.0
2022-07-31T03:29:00Z,20.9799,1,0.0
2022-07-31T03:33:00Z,20.9484,1,0.0
2022-07-31T03:37:00Z,20.9846,1,0.0
2022-07-31T03:41:00Z,20.9675,1,0.0
2022-07-31T03:45:00Z,20.9376,1,0.0
2022-07-31T03:49:00Z,20.9736,1,0.0
2022-07-31T03:53:00Z,21.0043,1,0.0
2022-07-31T03:57:00Z,20.9962,1,0.0
2022-07-31T04:01:00Z,20.9874,1,0.0
2022-07-31T04:05:00Z,21.0089,1,0.0
2022-07-31T04:09:00Z,21.0164,1,0.0
2022-07-31T04:13:00Z,21.0074,1,0.0
2022-07-31T04:17:00Z,21.0093,1,0.0
2022-07-31T04:21:00Z,21.0241,1,0.0
2022-07-31T04:25:00Z,21.0112,1,0.0
2022-07-31T04:29:00Z,21.0173,1,0.0
2022-07-31T04:33:00Z,21.0144,1,0.0
2022-07-31T04:37:00Z,20.9984,1,0.0
2022-07-31T04:41:00Z,21.0254,1,0.0
2022-07-31T04:45:00Z,21.0153,1,0.0
2022-07-31T04:49:00Z,20.9608,1,0.0
2022-07-31T04:53:00Z,20.939,1,0.0
2022-07-31T04:57:00Z,20.97,1,0.0
2022-07-31T05:01:00Z,20.9331,1,0.0
2022-07-31T05:05:00Z,20.864,1,0.0
2022-07-31T05:09:00Z,21.0171,1,0.0
2022-07-31T05:13:00Z,21.0559,1,0.0
2022-07-31T05:17:00Z,20.9277,1,0.0
2022-07-31T05:21:00Z,20.833,1,0.0
2022-07-31T05:25:00Z,20.7625,1,0.0
2022-07-31T05:29:00Z,20.6989,1,0.0
2022-07-31T05:33:00Z,20.929,1,0.0
2022-07-31T05:37:00Z,20.9719,1,0.0
2022-07-31T05:41:00Z,20.9021,1,0.0
2022-07-31T05:45:00Z,20.6221,1,0.0
2022-07-31T05:49:00Z,20.5346,1,0.0
2022-07-31T05:53:00Z,20.488,1,0.0
2022-07-31T05:57:00Z,20.4523,1,0.0
2022-07-31T06:01:00Z,20.4399,1,0.0
2022-07-31T06:05:00Z,20.4053,1,0.0
2022-07-31T06:09:00Z,20.7167,1,0.0
2022-07-31T06:13:00Z,20.8791,1,0.0
2022-07-31T06:17:00Z,20.8197,1,0.0
2022-07-31T06:21:00Z,20.7053,1,0.0
2022-07-31T06:25:00Z,20.7495,1,0.0
2022-07-31T06:29:00Z,20.8076,1,0.0
2022-07-31T06:33:00Z,20.8385,1,0.0
2022-07-31T06:37:00Z,20.7322,1,0.0
2022-07-31T06:41:00Z,20.806,1,0.0
2022-07-31T06:45:00Z,20.787,1,0.0
2022-07-31T06:49:00Z,20.8574,1,0.0
2022-07-31T06:53:00Z,20.8827,1,0.0
2022-07-31T06:57:00Z,20.9208,1,0.0
2022-07-31T07:01:00Z,20.9297,1,0.0
2022-07-31T07:05:00Z,20.9145,1,0.0
2022-07-31T07:09:00Z,20.9105,1,0.0
2022-07-31T07:13:00Z,20.9119,1,0.0
2022-07-31T07:17:00Z,20.9148,1,0.0
2022-07-31T07:21:00Z,20.9177,1,0.0
2022-07-31T07:25:00Z,20.9194,1,0.0
2022-07-31T07:29:00Z,20.9341,1,0.0
2022-07-31T07:33:00Z,20.9416,1,0.0
2022-07-31T07:37:00Z,20.9208,1,0.0
2022-07-31T07:41:00Z,20.9358,1,0.0
2022-07-31T07:45:00Z,20.9313,1,0.0
2022-07-31T07:49:00Z,20.9312,1,0.0
2022-07-31T07:53:00Z,20.9293,1,0.0
2022-07-31T07:57:00Z,20.9199,1,0.0
2022-07-31T08:01:00Z,20.919,1,0.0
2022-07-31T08:05:00Z,20.9148,1,0.0
2022-07-31T08:09:00Z,20.8933,1,0.0
2022-07-31T08:13:00Z,20.898,1,0.0
2022-07-31T08:17:00Z,20.8926,1,0.0
2022-07-31T08:21:00Z,20.8957,1,0.0
2022-07-31T08:25:00Z,20.8884,1,0.0
2022-07-31T08:29:00Z,20.8925,1,0.0
2022-07-31T08:33:00Z,20.9048,1,0.0
2022-07-31T08:37:00Z,20.9476,1,0.0
2022-07-31T08:41:00Z,20.9453,1,0.0
2022-07-31T08:45:00Z,20.9453,1,0.0
2022-07-31T08:49:00Z,20.9448,1,0.0
2022-07-31T08:53:00Z,20.9297,1,0.0
2022-07-31T08:57:00Z,20.9205,1,0.0
2022-07-31T09:01:00Z,20.867,1,0.0
2022-07-31T09:05:00Z,20.8867,1,0.0
2022-07-31T09:09:00Z,20.9625,1,0.0
2022-07-31T09:13:00Z,20.9588,1,0.0
2022-07-31T09:17:00Z,20.9406,1,0.0
2022-07-31T09:21:00Z,20.9731,1,0.0
2022-07-31T09:25:00Z,20.9793,1,0.0
2022-07-31T09:29:00Z,20.9724,1,0.0
2022-07-31T09:33:00Z,20.9279,1,0.0
2022-07-31T09:37:00Z,20.9135,1,0.0
2022-07-31T09:41:00Z,20.9613,1,0.0
2022-07-31T09:45:00Z,20.9068,1,0.0
2022-07-31T09:49:00Z,20.8426,1,0.0
2022-07-31T09:53:00Z,20.8853,1,0.0
2022-07-31T09:57:00Z,20.876,1,0.0
2022-07-31T10:01:00Z,20.8751,1,0.0
2022-07-31T10:05:00Z,20.889,1,0.0
2022-07-31T10:09:00Z,20.8828,1,0.0
2022-07-31T10:13:00Z,20.8684,1,0.0
2022-07-31T10:17:00Z,20.8732,1,0.0
2022-07-31T10:21:00Z,20.8727,1,0.0
2022-07-31T10:25:00Z,20.8735,1,0.0
2022-07-31T10:29:00Z,20.8533,1,0.0
2022-07-31T10:33:00Z,20.8477,1,0.0
2022-07-31T10:37:00Z,20.8665,1,0.0
2022-07-31T10:41:00Z,20.8752,1,0.0
2022-07-31T10:45:00Z,20.8735,1,0.0
2022-07-31T10:49:00Z,20.8724,1,0.0
2022-07-31T10:53:00Z,20.8712,1,0.0
2022-07-31T10:57:00Z,20.8654,1,0.0
2022-07-31T11:01:00Z,20.8643,1,0.0
2022-07-31T11:05:00Z,20.8667,1,0.0
2022-07-31T11:09:00Z,20.8653,1,0.0
2022-07-31T11:13:00Z,20.8667,1,0.0
2022-07-31T11:17:00Z,20.8695,1,0.0
2022-07-31T11:21:00Z,20.8674,1,0.0
2022-07-31T11:25:00Z,20.8672,1,0.0
2022-07-31T11:29:00Z,20.8714,1,0.0
2022-07-31T11:33:00Z,20.8719,1,0.0
2022-07-31T11:37:00Z,20.8699,1,0.0
2022-07-31T11:41:00Z,20.8676,1,0.0
2022-07-31T11:45:00Z,20.8667,1,0.0
2022-07-31T11:49:00Z,20.8699,1,0.0
2022-07-31T11:53:00Z,20.8706,1,0.0
2022-07-31T11:57:00Z,20.868,1,0.0
2022-07-31T12:01:00Z,20.8696,1,0.0
2022-07-31T12:05:00Z,20.8712,1,0.0
2022-07-31T12:09:00Z,20.8738,1,0.0
2022-07-31T12:13:00Z,20.8728,1,0.0
2022-07-31T12:17:00Z,20.8703,1,0.0
2022-07-31T12:21:00Z,20.8717,1,0.0
2022-07-31T12:25:00Z,20.8771,1,0.0
2022-07-31T12:29:00Z,20.8816,1,0.0
2022-07-31T12:33:00Z,20.8868,1,0.0
2022-07-31T12:37:00Z,20.8868,1,0.0
2022-07-31T12:41:00Z,20.8973,1,0.0
2022-07-31T12:45:00Z,20.8995,1,0.0
2022-07-31T12:49:00Z,20.9004,1,0.0
2022-07-31T12:53:00Z,20.894,1,0.0
2022-07-31T12:57:00Z,20.8847,1,0.0
2022-07-31T13:01:00Z,20.8789,1,0.0
2022-07-31T13:05:00Z,20.8739,1,0.0
2022-07-31T13:09:00Z,20.8633,1,0.0
2022-07-31T13:13:00Z,20.8281,1,0.0
2022-07-31T13:17:00Z,20.8129,1,0.0
2022-07-31T13:21:00Z,20.7957,1,0.0
2022-07-31T13:25:00Z,20.7828,1,0.0
2022-07-31T13:29:00Z,20.7873,1,0.0
2022-07-31T13:33:00Z,20.7965,1,0.0
2022-07-31T13:37:00Z,20.7708,1,0.0
2022-07-31T13:41:00Z,20.7445,1,0.0
2022-07-31T13:45:00Z,20.7009,1,0.0
2022-07-31T13:49:00Z,20.6646,1,0.0
2022-07-31T13:53:00Z,20.6127,1,0.0
2022-07-31T13:57:00Z,20.5843,1,0.0
2022-07-31T14:01:00Z,20.5565,1,0.0
2022-07-31T14:05:00Z,20.5602,1,0.0
2022-07-31T14:09:00Z,20.4856,1,0.0
2022-07-31T14:13:00Z,20.244,1,0.0
2022-07-31T14:17:00Z,20.2805,1,0.0
2022-07-31T14:21:00Z,20.7002,1,0.0
2022-07-31T14:25:00Z,20.7538,1,0.0
2022-07-31T14:29:00Z,20.5452,1,0.0
2022-07-31T14:33:00Z,20.6556,1,0.0
2022-07-31T14:37:00Z,20.6339,1,0.0
2022-07-31T14:41:00Z,20.6227,1,0.0
2022-07-31T14:45:00Z,20.6284,1,0.0
2022-07-31T14:49:00Z,20.602,1,0.0
2022-07-31T14:53:00Z,20.617,1,0.0
2022-07-31T14:57:00Z,20.6714,1,0.0
2022-07-31T15:01:00Z,20.6805,1,0.0
2022-07-31T15:05:00Z,20.7332,1,0.0
2022-07-31T15:09:00Z,20.6862,1,0.0
2022-07-31T15:13:00Z,20.8178,1,0.0
2022-07-31T15:17:00Z,20.7953,1,0.0
2022-07-31T15:21:00Z,20.8523,1,0.0
2022-07-31T15:25:00Z,20.847,1,0.0
2022-07-31T15:29:00Z,20.8296,1,0.0
2022-07-31T15:33:00Z,20.8548,1,0.0
2022-07-31T15:37:00Z,20.8527,1,0.0
2022-07-31T15:41:00Z,20.8413,1,0.0
2022-07-31T15:45:00Z,20.8314,1,0.0
2022-07-31T15:49:00Z,20.8506,1,0.0
2022-07-31T15:53:00Z,20.8332,1,0.0
2022-07-31T15:57:00Z,20.8527,1,0.0
2022-07-31T16:01:00Z,20.8434,1,0.0
2022-07-31T16:05:00Z,20.8526,1,0.0
2022-07-31T16:09:00Z,20.8303,1,0.0
2022-07-31T16:13:00Z,20.8623,1,0.0
2022-07-31T16:17:00Z,20.8508,1,0.0
2022-07-31T16:21:00Z,20.9033,1,0.0
2022-07-31T16:25:00Z,20.7976,1,0.0
2022-07-31T16:29:00Z,20.8577,1,0.0
2022-07-31T16:33:00Z,20.9263,1,0.0
2022-07-31T16:37:00Z,20.9599,1,0.0
2022-07-31T16:41:00Z,20.9278,1,0.0
2022-07-31T16:45:00Z,20.9581,1,0.0
2022-07-31T16:49:00Z,20.9015,1,0.0
2022-07-31T16:53:00Z,20.8134,1,0.0
2022-07-31T16:57:00Z,20.8725,1,0.0
2022-07-31T17:01:00Z,20.8598,1,0.0
2022-07-31T17:05:00Z,20.8607,1,0.0
2022-07-31T17:09:00Z,20.9294,1,0.0
2022-07-31T17:13:00Z,20.791,1,0.0
2022-07-31T17:17:00Z,20.821,1,0.0
2022-07-31T17:21:00Z,20.8042,1,0.0
2022-07-31T17:25:00Z,20.9011,1,0.0
2022-07-31T17:29:00Z,20.9244,1,0.0
2022-07-31T17:33:00Z,20.877,1,0.0
2022-07-31T17:37:00Z,20.957,1,0.0
2022-07-31T17:41:00Z,20.944,1,0.0
2022-07-31T17:45:00Z,20.8226,1,0.0
2022-07-31T17:49:00Z,20.8352,1,0.0
2022-07-31T17:53:00Z,20.8523,1,0.0
2022-07-31T17:57:00Z,20.8537,1,0.0
2022-07-31T18:01:00Z,20.845,1,0.0
2022-07-31T18:05:00Z,20.925,1,0.0
2022-07-31T18:09:00Z,21.0339,1,0.0
2022-07-31T18:13:00Z,21.0042,1,0.0
2022-07-31T18:17:00Z,21.052,1,0.0
2022-07-31T18:21:00Z,21.0078,1,0.0
2022-07-31T18:25:00Z,21.0719,1,0.0
2022-07-31T18:29:00Z,21.1486,1,0.0
2022-07-31T18:33:00Z,21.1381,1,0.0
2022-07-31T18:37:00Z,21.1032,1,0.0
2022-07-31T18:41:00Z,21.072,1,0.0
2022-07-31T18:45:00Z,21.0419,1,0.0
2022-07-31T18:49:00Z,21.0608,1,0.0
2022-07-31T18:53:00Z,21.024,1,0.0
2022-07-31T18:57:00Z,21.02,1,0.0
2022-07-31T19:01:00Z,21.0314,1,0.0
2022-07-31T19:05:00Z,21.0308,1,0.0
2022-07-31T19:09:00Z,21.0307,1,0.0
2022-07-31T19:13:00Z,21.0298,1,0.0
2022-07-31T19:17:00Z,21.0712,1,0.0
2022-07-31T19:21:00Z,21.1084,1,0.0
2022-07-31T19:25:00Z,21.0484,1,0.0
2022-07-31T19:29:00Z,20.9973,1,0.0
2022-07-31T19:33:00Z,21.0605,1,0.0
2022-07-31T19:37:00Z,21.0431,1,0.0
2022-07-31T19:41:00Z,21.1139,1,0.0
2022-07-31T19:45:00Z,21.1076,1,0.0
2022-07-31T19:49:00Z,21.276,1,0.0
2022-07-31T19:53:00Z,21.3163,1,0.0
2022-07-31T19:57:00Z,21.3865,1,0.0
2022-07-31T20:01:00Z,21.3841,1,0.0
2022-07-31T20:05:00Z,21.4034,1,0.0
2022-07-31T20:09:00Z,21.4252,1,0.0
2022-07-31T20:13:00Z,21.4209,1,0.0
2022-07-31T20:17:00Z,21.4107,1,0.0
2022-07-31T20:21:00Z,21.4107,1,0.0
2022-07-31T20:25:00Z,21.4198,1,0.0
2022-07-31T20:29:00Z,21.438,1,0.0
2022-07-31T20:33:00Z,21.548,1,0.0
2022-07-31T20:37:00Z,21.5327,1,0.0
2022-07-31T20:41:00Z,21.6237,1,0.0
2022-07-31T20:45:00Z,21.6615,1,0.0
2022-07-31T20:49:00Z,21.6154,1,0.0
2022-07-31T20:53:00Z,21.6515,1,0.0
2022-07-31T20:57:00Z,21.6487,1,0.0
2022-07-31T21:01:00Z,21.6415,1,0.0
2022-07-31T21:05:00Z,21.5964,1,0.0
2022-07-31T21:09:00Z,21.5702,1,0.0
2022-07-31T21:13:00Z,21.5836,1,0.0
2022-07-31T21:17:00Z,21.5392,1,0.0
2022-07-31T21:21:00Z,21.5093,1,0.0
2022-07-31T21:25:00Z,21.4626,1,0.0
2022-07-31T21:29:00Z,21.4326,1,0.0
2022-07-31T21:33:00Z,21.4005,1,0.0
2022-07-31T21:37:00Z,21.435,1,0.0
2022-07-31T21:41:00Z,21.3728,1,0.0
2022-07-31T21:45:00Z,21.2689,1,0.0
2022-07-31T21:49:00Z,21.2277,1,0.0
2022-07-31T21:53:00Z,21.2831,1,0.0
2022-07-31T21:57:00Z,21.1606,1,0.0
2022-07-31T22:01:00Z,21.1494,1,0.0
2022-07-31T22:05:00Z,21.0466,1,0.0
2022-07-31T22:09:00Z,21.2945,1,0.0
2022-07-31T22:13:00Z,21.6343,1,0.0
2022-07-31T22:17:00Z,21.9755,1,0.0
2022-07-31T22:21:00Z,21.99,1,0.0
2022-07-31T22:25:00Z,21.9326,1,0.0
2022-07-31T22:29:00Z,21.8824,1,0.0
2022-07-31T22:33:00Z,21.8491,1,0.0
2022-07-31T22:37:00Z,21.9431,1,0.0
2022-07-31T22:41:00Z,21.9595,1,0.0
2022-07-31T22:45:00Z,22.1243,1,0.0
2022-07-31T22:49:00Z,22.2191,1,0.0
2022-07-31T22:53:00Z,22.2959,1,0.0
2022-07-31T22:57:00Z,22.3942,1,0.0
2022-07-31T23:01:00Z,22.4637,1,0.0
2022-07-31T23:05:00Z,22.4691,1,0.0
2022-07-31T23:09:00Z,22.4111,1,0.0
2022-07-31T23:13:00Z,22.2751,1,0.0
2022-07-31T23:17:00Z,22.1332,1,0.0
2022-07-31T23:21:00Z,21.9968,1,0.0
2022-07-31T23:25:00Z,22.0531,1,0.0
2022-07-31T23:29:00Z,21.6742,1,0.0
