time,pH
UTC,
2018-02-03T03:36:49Z,8.05486589699012
2018-02-03T03:40:50Z,8.05230668202688
2018-02-03T03:44:50Z,8.05197406103527
2018-02-03T03:48:50Z,8.05053887424459
2018-02-03T03:52:51Z,8.04696766186046
2018-02-03T03:56:51Z,8.04664551659308
2018-02-03T04:00:51Z,8.04470575211846
2018-02-03T04:04:52Z,8.04509600220217
2018-02-03T04:08:52Z,8.04382203586686
2018-02-03T04:12:52Z,8.0447633171785
2018-02-03T04:16:53Z,8.04469502839496
2018-02-03T04:20:53Z,8.04402920910207
2018-02-03T04:24:53Z,8.04376553573637
2018-02-03T04:28:54Z,8.04114853781163
2018-02-03T04:32:54Z,8.04223889496082
2018-02-03T04:36:54Z,8.04389215100558
2018-02-03T04:40:55Z,8.04794369421483
2018-02-03T04:44:55Z,8.04967739908386
2018-02-03T04:48:55Z,8.05860760091381
2018-02-03T04:52:56Z,8.06376126051543
2018-02-03T04:56:56Z,8.06638957178046
2018-02-03T05:00:56Z,8.06636783802344
2018-02-03T05:04:57Z,8.06442739606081
2018-02-03T05:08:57Z,8.06324460520122
2018-02-03T05:12:57Z,8.06528947601984
2018-02-03T05:16:58Z,8.06475098280531
2018-02-03T05:20:58Z,8.06312632387735
2018-02-03T05:24:58Z,8.05821321838291
2018-02-03T05:28:59Z,8.05596473669675
2018-02-03T05:32:59Z,8.05461347770143
2018-02-03T05:36:59Z,8.05197244528998
2018-02-03T05:41:00Z,8.05244398629932
2018-02-03T05:45:00Z,8.04818230314977
2018-02-03T05:49:00Z,8.04776915045244
2018-02-03T05:53:01Z,8.05194006502035
2018-02-03T05:57:01Z,8.05104388863457
2018-02-03T06:01:01Z,8.05181520378826
2018-02-03T06:05:02Z,8.05207876838703
2018-02-03T06:09:02Z,8.0561480913865
2018-02-03T06:13:02Z,8.05757320153402
2018-02-03T06:17:03Z,8.05543696248078
2018-02-03T06:21:03Z,8.05526518604695
2018-02-03T06:25:03Z,8.05410524052831
2018-02-03T06:29:04Z,8.05698958763516
2018-02-03T06:33:04Z,8.05904809684485
2018-02-03T06:37:04Z,8.05694324937705
2018-02-03T06:41:05Z,8.05949349988368
2018-02-03T06:45:05Z,8.06417794695727
2018-02-03T06:49:05Z,8.06480421104395
2018-02-03T06:53:06Z,8.06802985214367
2018-02-03T06:57:06Z,8.07238044483296
2018-02-03T07:01:06Z,8.07349420832137
2018-02-03T07:05:07Z,8.07394128701551
2018-02-03T07:09:07Z,8.07277112011681
2018-02-03T07:13:07Z,8.07163580587827
2018-02-03T07:17:08Z,8.06884450776835
2018-02-03T07:21:08Z,8.06821276876271
2018-02-03T07:25:08Z,8.06693919088192
2018-02-03T07:29:08Z,8.06533289071614
2018-02-03T07:33:09Z,8.06466764458214
2018-02-03T07:37:09Z,8.06428854514917
2018-02-03T07:41:09Z,8.06394428374739
2018-02-03T07:45:10Z,8.06281989318672
2018-02-03T07:49:10Z,8.06082351652959
2018-02-03T07:53:10Z,8.05960715578037
2018-02-03T07:57:11Z,8.05752999989887
2018-02-03T08:01:11Z,8.05808416855425
2018-02-03T08:05:11Z,8.05955723163631
2018-02-03T08:09:12Z,8.06160474483527
2018-02-03T08:13:12Z,8.06221375889671
2018-02-03T08:17:12Z,8.06204086746685
2018-02-03T08:21:13Z,8.06063717149588
2018-02-03T08:25:13Z,8.06055835002926
2018-02-03T08:29:13Z,8.06101525811726
2018-02-03T08:33:14Z,8.06374889951934
2018-02-03T08:37:14Z,8.06427643550692
2018-02-03T08:41:14Z,8.06574546834754
2018-02-03T08:45:15Z,8.06688466264876
2018-02-03T08:49:15Z,8.06643564802298
2018-02-03T08:53:15Z,8.06418625985591
2018-02-03T08:57:16Z,8.05957697496619
2018-02-03T09:01:16Z,8.06005711123035
2018-02-03T09:05:16Z,8.06779975944708
2018-02-03T09:09:17Z,8.06795948097173
2018-02-03T09:13:17Z,8.0618797831356
2018-02-03T09:17:17Z,8.06080031604183
2018-02-03T09:21:18Z,8.05943323481095
2018-02-03T09:25:18Z,8.05823887279712
2018-02-03T09:29:18Z,8.05875603492093
2018-02-03T09:33:19Z,8.05867600480244
2018-02-03T09:37:19Z,8.0590899706078
2018-02-03T09:41:19Z,8.06072153647412
2018-02-03T09:45:20Z,8.05904247494713
2018-02-03T09:49:20Z,8.05964194286724
2018-02-03T09:53:20Z,8.05551611303251
2018-02-03T09:57:21Z,8.0570107153274
2018-02-03T10:01:21Z,8.05445955275182
2018-02-03T10:05:21Z,8.04939201389919
2018-02-03T10:09:22Z,8.05146063270073
2018-02-03T10:13:22Z,8.05103520317263
2018-02-03T10:17:22Z,8.04904745692676
2018-02-03T10:21:23Z,8.04877156360075
2018-02-03T10:25:23Z,8.04691017830318
2018-02-03T10:29:23Z,8.04511749933785
2018-02-03T10:33:24Z,8.04573796938685
2018-02-03T10:37:24Z,8.04695632791065
2018-02-03T10:41:24Z,8.0516209640803
2018-02-03T10:45:25Z,8.05148300935085
2018-02-03T10:49:25Z,8.05303445942517
2018-02-03T10:53:25Z,8.05581521557545
2018-02-03T10:57:26Z,8.05119554731411
2018-02-03T11:01:26Z,8.05337895317281
2018-02-03T11:05:26Z,8.04958706552889
2018-02-03T11:09:27Z,8.05851483831068
2018-02-03T11:13:27Z,8.05713608894629
2018-02-03T11:17:27Z,8.05829681779004
2018-02-03T11:21:28Z,8.05647036769246
2018-02-03T11:25:28Z,8.05559620154969
2018-02-03T11:29:28Z,8.05422901538161
2018-02-03T11:33:29Z,8.05509062821029
2018-02-03T11:37:29Z,8.05612493292379
2018-02-03T11:41:29Z,8.05198859437004
2018-02-03T11:45:30Z,8.05291962605365
2018-02-03T11:49:30Z,8.05220670333661
2018-02-03T11:53:30Z,8.05013885705489
2018-02-03T11:57:31Z,8.04982830784665
2018-02-03T12:01:31Z,8.04938046550978
2018-02-03T12:05:31Z,8.04759934513146
2018-02-03T12:09:32Z,8.04808185259382
2018-02-03T12:13:32Z,8.04694428104459
2018-02-03T12:17:32Z,8.04649636794033
2018-02-03T12:21:33Z,8.05115004578171
2018-02-03T12:25:33Z,8.05051805282745
2018-02-03T12:29:33Z,8.04948440485651
2018-02-03T12:33:34Z,8.04917385785376
2018-02-03T12:37:34Z,8.04940419671305
2018-02-03T12:41:34Z,8.05041544618208
2018-02-03T12:45:35Z,8.05454145420098
2018-02-03T12:49:35Z,8.05606995778506
2018-02-03T12:53:35Z,8.060793568262
2018-02-03T12:57:36Z,8.05747206405478
2018-02-03T13:01:36Z,8.06094440866014
2018-02-03T13:05:36Z,8.05933572753147
2018-02-03T13:09:37Z,8.05988781402341
2018-02-03T13:13:37Z,8.06435916457804
2018-02-03T13:17:37Z,8.06683107125438
2018-02-03T13:21:37Z,8.06344067431083
2018-02-03T13:25:38Z,8.05651407285862
2018-02-03T13:29:38Z,8.05478996538676
2018-02-03T13:33:38Z,8.04940990847567
2018-02-03T13:37:39Z,8.04460427512749
2018-02-03T13:41:39Z,8.04525966583559
2018-02-03T13:45:39Z,8.04612184355323
2018-02-03T13:49:40Z,8.05167544632692
2018-02-03T13:53:40Z,8.05149189422817
2018-02-03T13:57:40Z,8.04969815348716
2018-02-03T14:01:41Z,8.05263015474036
2018-02-03T14:05:41Z,8.05357249455759
2018-02-03T14:09:41Z,8.05041143339828
2018-02-03T14:13:42Z,8.04922755337083
2018-02-03T14:17:42Z,8.04334061366106
2018-02-03T14:21:42Z,8.04355899283697
2018-02-03T14:25:43Z,8.04207604237943
2018-02-03T14:29:43Z,8.04397338884562
2018-02-03T14:33:43Z,8.04048925321505
2018-02-03T14:37:44Z,8.04209908837584
2018-02-03T14:41:44Z,8.04151271527885
2018-02-03T14:45:44Z,8.03963847812113
2018-02-03T14:49:45Z,8.03479697403033
2018-02-03T14:53:45Z,8.0370739658719
2018-02-03T14:57:45Z,8.03624594830723
2018-02-03T15:01:46Z,8.03939711368007
2018-02-03T15:05:46Z,8.03797106338606
2018-02-03T15:09:46Z,8.03550985137979
2018-02-03T15:13:47Z,8.03851163915678
2018-02-03T15:17:47Z,8.0406508642895
2018-02-03T15:21:47Z,8.04284741125572
2018-02-03T15:25:48Z,8.04509038450489
2018-02-03T15:29:48Z,8.04347995952088
2018-02-03T15:33:48Z,8.04325000047979
2018-02-03T15:37:49Z,8.04360612925328
2018-02-03T15:41:49Z,8.0472637004178
2018-02-03T15:45:49Z,8.0475046305634
2018-02-03T15:49:50Z,8.04362919185224
2018-02-03T15:53:50Z,8.04702171613375
2018-02-03T15:57:50Z,8.045630180738
2018-02-03T16:01:51Z,8.04810305380451
2018-02-03T16:05:51Z,8.04691830593477
2018-02-03T16:09:51Z,8.04581439097854
2018-02-03T16:13:52Z,8.03993753593723
2018-02-03T16:17:52Z,8.03538342009661
2018-02-03T16:21:52Z,8.03515339787034
2018-02-03T16:25:53Z,8.03508435294084
2018-02-03T16:29:53Z,8.03607341798124
2018-02-03T16:33:53Z,8.03385373921145
2018-02-03T16:37:54Z,8.03117410031636
2018-02-03T16:41:54Z,8.0303232913848
2018-02-03T16:45:54Z,8.03262331011454
2018-02-03T16:49:55Z,8.03609641144381
2018-02-03T16:53:55Z,8.03546387487945
2018-02-03T16:57:55Z,8.04296208494974
2018-02-03T17:01:56Z,8.04132907133297
2018-02-03T17:05:56Z,8.04626222181467
2018-02-03T17:09:56Z,8.04748153254912
2018-02-03T17:13:57Z,8.05323112000442
2018-02-03T17:17:57Z,8.05394379036489
2018-02-03T17:21:57Z,8.05315092181943
2018-02-03T17:25:58Z,8.05040261514826
2018-02-03T17:29:58Z,8.05434820822493
2018-02-03T17:33:58Z,8.05448719277677
2018-02-03T17:37:59Z,8.05169302039436
2018-02-03T17:41:59Z,8.05299296873841
2018-02-03T17:45:59Z,8.05416730498451
2018-02-03T17:50:00Z,8.05888379828721
2018-02-03T17:54:00Z,8.05646806557968
2018-02-03T17:58:00Z,8.05790632946272
2018-02-03T18:02:01Z,8.05346601071074
2018-02-03T18:06:01Z,8.05660619268279
2018-02-03T18:10:01Z,8.06147255421279
2018-02-03T18:14:02Z,8.06143770407132
2018-02-03T18:18:02Z,8.06341575830699
2018-02-03T18:22:02Z,8.06835052479899
2018-02-03T18:26:03Z,8.07253595220558
2018-02-03T18:30:03Z,8.07395109239956
2018-02-03T18:34:03Z,8.07608838861306
2018-02-03T18:38:04Z,8.07241748056628
2018-02-03T18:42:04Z,8.07442812724366
2018-02-03T18:46:04Z,8.07653201623841
2018-02-03T18:50:05Z,8.07832225792983
2018-02-03T18:54:05Z,8.07875807405906
2018-02-03T18:58:05Z,8.08202109901662
2018-02-03T19:02:06Z,8.08062757251509
2018-02-03T19:06:06Z,8.08031392240197
2018-02-03T19:10:06Z,8.07996742219923
2018-02-03T19:14:07Z,8.08038917660266
2018-02-03T19:18:07Z,8.07973135724806
2018-02-03T19:22:07Z,8.08088104748524
2018-02-03T19:26:07Z,8.07848818218128
2018-02-03T19:30:08Z,8.07934771257123
2018-02-03T19:34:08Z,8.07951874008618
2018-02-03T19:38:08Z,8.08019544669737
2018-02-03T19:42:09Z,8.0787346816668
2018-02-03T19:46:09Z,8.08149250323411
2018-02-03T19:50:09Z,8.08046725310113
2018-02-03T19:54:10Z,8.07736126457348
2018-02-03T19:58:10Z,8.07354591634763
2018-02-03T20:02:10Z,8.07784350815066
2018-02-03T20:06:11Z,8.07408461442752
2018-02-03T20:10:11Z,8.07568107241803
2018-02-03T20:14:11Z,8.08058700573094
2018-02-03T20:18:12Z,8.07828859472118
2018-02-03T20:22:12Z,8.07989442055633
2018-02-03T20:26:12Z,8.0804912600447
2018-02-03T20:30:13Z,8.07746980476668
2018-02-03T20:34:13Z,8.07838740739912
2018-02-03T20:38:13Z,8.07529604360233
2018-02-03T20:42:14Z,8.07574319839913
2018-02-03T20:46:14Z,8.0726869979872
2018-02-03T20:50:14Z,8.07622534108544
2018-02-03T20:54:15Z,8.07344335867994
2018-02-03T20:58:15Z,8.07349978269158
2018-02-03T21:02:15Z,8.07438429900476
2018-02-03T21:06:16Z,8.0731771356615
2018-02-03T21:10:16Z,8.07001487379048
2018-02-03T21:14:16Z,8.0677592541139
2018-02-03T21:18:17Z,8.06788086171435
2018-02-03T21:22:17Z,8.0681086368455
2018-02-03T21:26:17Z,8.06877177922648
2018-02-03T21:30:18Z,8.06459129025322
2018-02-03T21:34:18Z,8.070320433483
2018-02-03T21:38:18Z,8.07315688539758
2018-02-03T21:42:19Z,8.07759814518311
2018-02-03T21:46:19Z,8.07860838634271
2018-02-03T21:50:19Z,8.07471701079345
2018-02-03T21:54:20Z,8.07176597681613
2018-02-03T21:58:20Z,8.06697899425517
2018-02-03T22:02:20Z,8.06382200520461
2018-02-03T22:06:21Z,8.05668092276508
2018-02-03T22:10:21Z,8.05501528901467
2018-02-03T22:14:21Z,8.05276234370836
2018-02-03T22:18:22Z,8.05010720408398
2018-02-03T22:22:22Z,8.04803674136373
2018-02-03T22:26:22Z,8.04334342767271
2018-02-03T22:30:23Z,8.04433837086093
2018-02-03T22:34:23Z,8.03707339592877
2018-02-03T22:38:23Z,8.03272014268034
2018-02-03T22:42:24Z,8.03389989130073
2018-02-03T22:46:24Z,8.03566441311685
2018-02-03T22:50:24Z,8.03816132983672
2018-02-03T22:54:25Z,8.03902067454714
2018-02-03T22:58:25Z,8.04205646378927
2018-02-03T23:02:25Z,8.04050975745051
2018-02-03T23:06:26Z,8.04463370921528
2018-02-03T23:10:26Z,8.04693631353121
2018-02-03T23:14:26Z,8.04543615115402
2018-02-03T23:18:27Z,8.03875730001561
2018-02-03T23:22:27Z,8.04097934134453
2018-02-03T23:26:27Z,8.04243393267291
2018-02-03T23:30:28Z,8.0391579153253
2018-02-03T23:34:28Z,8.04301736771838
2018-02-03T23:38:28Z,8.04226120998082
2018-02-03T23:42:29Z,8.04783861077905
2018-02-03T23:46:29Z,8.04567446664063
2018-02-03T23:50:29Z,8.04686680367993
2018-02-03T23:54:30Z,8.04071567886987
2018-02-03T23:58:30Z,8.04097851965835
2018-02-04T00:02:30Z,8.0365350895592
2018-02-04T00:06:31Z,8.03604269435473
2018-02-04T00:10:31Z,8.03572208646479
2018-02-04T00:14:31Z,8.03810392051613
2018-02-04T00:18:32Z,8.03990178413648
2018-02-04T00:22:32Z,8.04353177169708
2018-02-04T00:26:32Z,8.03038630147698
2018-02-04T00:30:33Z,8.04088575307807
2018-02-04T00:34:33Z,8.03614596177566
2018-02-04T00:38:33Z,8.038103681514
2018-02-04T00:42:34Z,8.0316920761786
2018-02-04T00:46:34Z,8.02869308821433
2018-02-04T00:50:34Z,8.0248467736793
2018-02-04T00:54:35Z,8.03550506994332
2018-02-04T00:58:35Z,8.03466942143078
2018-02-04T01:02:35Z,8.03842390898584
2018-02-04T01:06:36Z,8.04304777803108
2018-02-04T01:10:36Z,8.04198348999718
2018-02-04T01:14:36Z,8.03614615872004
2018-02-04T01:18:37Z,8.02900441776522
2018-02-04T01:22:37Z,8.02484983064622
2018-02-04T01:26:37Z,8.02037356082533
2018-02-04T01:30:38Z,8.0143879322719
2018-02-04T01:34:38Z,8.01274231548068
2018-02-04T01:38:38Z,8.0329990257609
2018-02-04T01:42:38Z,8.03278131514612
2018-02-04T01:46:39Z,8.02989675087868
2018-02-04T01:50:39Z,8.02941557906164
2018-02-04T01:54:39Z,8.02761814210228
2018-02-04T01:58:40Z,8.02764095040936
2018-02-04T02:02:40Z,8.02615328823466
2018-02-04T02:06:40Z,8.03911106332445
2018-02-04T02:10:41Z,8.0389854462876
2018-02-04T02:14:41Z,8.03708476385461
2018-02-04T02:18:41Z,8.03788636293562
2018-02-04T02:22:42Z,8.03960427360749
2018-02-04T02:26:42Z,8.04014273480113
2018-02-04T02:30:42Z,8.04273184914178
2018-02-04T02:34:43Z,8.04430202239567
2018-02-04T02:38:43Z,8.04345404914577
2018-02-04T02:42:43Z,8.04477120601497
2018-02-04T02:46:44Z,8.04209142496467
2018-02-04T02:50:44Z,8.0435591040014
2018-02-04T02:54:44Z,8.04778935441011
2018-02-04T02:58:45Z,8.04787104346368
2018-02-04T03:02:45Z,8.0472866524514
2018-02-04T03:06:45Z,8.0473557165687
2018-02-04T03:10:46Z,8.04780251980346
2018-02-04T03:14:46Z,8.04847961552762
2018-02-04T03:18:46Z,8.04717259325421
2018-02-04T03:22:47Z,8.04915618461995
2018-02-04T03:26:47Z,8.04496037339558
2018-02-04T03:30:47Z,8.04822741962578
2018-02-04T03:34:48Z,8.05078677232056
2018-02-04T03:38:48Z,8.05180655429819
2018-02-04T03:42:48Z,8.05372228380712
2018-02-04T03:46:49Z,8.05105055393643
2018-02-04T03:50:49Z,8.05072842432364
2018-02-04T03:58:50Z,8.05216261416006
2018-02-04T04:02:50Z,8.04873420675577
2018-02-04T04:06:50Z,8.04839097363862
2018-02-04T04:10:51Z,8.04424012869713
2018-02-04T04:14:51Z,8.04740548154657
2018-02-04T04:18:51Z,8.04934429790906
2018-02-04T04:22:52Z,8.04837025718729
2018-02-04T04:26:52Z,8.04643186531324
2018-02-04T04:30:52Z,8.04544565075454
2018-02-04T04:34:53Z,8.0391838200063
2018-02-04T04:38:53Z,8.03797961589609
2018-02-04T04:42:53Z,8.03209587501764
2018-02-04T04:46:54Z,8.03717679940161
2018-02-04T04:50:54Z,8.03908105801573
2018-02-04T04:54:54Z,8.03535277739625
2018-02-04T04:58:55Z,8.03082095115057
2018-02-04T05:02:55Z,8.0368441500117
2018-02-04T05:06:55Z,8.03919599085206
